time obs-obs-1-1-t2m obs-obs-1-1-ws_10min obs-obs-1-1-wg_10min obs-obs-1-1-wd_10min obs-obs-1-1-rh obs-obs-1-1-td obs-obs-1-1-r_1h obs-obs-1-1-ri_10min obs-obs-1-1-snow_aws obs-obs-1-1-p_sea obs-obs-1-1-vis obs-obs-1-1-n_man obs-obs-1-1-wawa
2018-07-01T15:30:00Z  17.6 5.9 10.6 1.0 38.0 3.0 NaN 0.0 -1.0 1025.3 46354.0 0.0 0.0
2018-07-01T15:40:00Z  17.5 7.1 11.8 360.0 38.0 3.2 NaN 0.0 -1.0 1025.2 49156.0 0.0 0.0
2018-07-01T15:50:00Z  17.8 6.6 9.5 359.0 38.0 3.5 NaN 0.0 -1.0 1025.2 45683.0 0.0 0.0
2018-07-01T16:00:00Z  17.9 5.2 8.7 12.0 40.0 4.0 0.0 0.0 -1.0 1025.1 48597.0 0.0 0.0
2018-07-01T16:10:00Z  17.6 5.6 10.5 14.0 38.0 3.2 NaN 0.0 -1.0 1025.0 48594.0 0.0 0.0
2018-07-01T16:20:00Z  17.7 6.5 10.3 9.0 40.0 3.8 NaN 0.0 -1.0 1025.1 50000.0 0.0 0.0
2018-07-01T16:30:00Z  17.8 5.0 8.4 20.0 39.0 3.4 NaN 0.0 -1.0 1025.0 50000.0 0.0 0.0
2018-07-01T16:40:00Z  17.6 6.1 10.8 17.0 39.0 3.3 NaN 0.0 -1.0 1024.9 50000.0 0.0 0.0
2018-07-01T16:50:00Z  17.4 6.9 10.6 19.0 41.0 4.2 NaN 0.0 -1.0 1024.9 50000.0 0.0 0.0
2018-07-01T17:00:00Z  17.7 5.9 9.3 17.0 41.0 4.3 0.0 0.0 -1.0 1024.8 50000.0 0.0 0.0
2018-07-01T17:10:00Z  17.3 5.7 9.8 16.0 41.0 3.9 NaN 0.0 -1.0 1024.6 50000.0 0.0 0.0
2018-07-01T17:20:00Z  17.4 6.0 9.2 13.0 42.0 4.3 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T17:30:00Z  17.2 5.3 9.1 10.0 41.0 4.0 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T17:40:00Z  17.6 5.5 8.3 13.0 41.0 4.2 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T17:50:00Z  17.2 4.9 8.2 13.0 42.0 4.2 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T18:00:00Z  17.0 5.6 8.5 13.0 43.0 4.2 0.0 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T18:10:00Z  17.1 3.9 6.5 13.0 43.0 4.4 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
