Timestamp; Irradiance; Heatflux
2014-10-07 06:15:20;  -0.1;  -0.0
2014-10-07 06:30:20;  -0.1;  -0.0
2014-10-07 06:45:20;   0.0;  -0.0
2014-10-07 07:00:20;   0.6;  -0.0
2014-10-07 07:15:20;   2.0;  -0.0
2014-10-07 07:30:20;   5.0;  -0.0
2014-10-07 07:45:20;   9.7;  -0.0
2014-10-07 08:00:20;  13.3;  -0.0
2014-10-07 08:15:20;  16.9;  -0.0
2014-10-07 08:30:20;  19.1;  -0.0
2014-10-07 08:45:20;  19.9;  -0.0
2014-10-07 09:00:20;  21.1;  -0.0
2014-10-07 09:15:20;  21.8;  -0.0
2014-10-07 09:30:20;  27.6;  -0.0
2014-10-07 09:45:20;  30.4;  -0.0
2014-10-07 10:00:20;  40.5;  -0.0
2014-10-07 10:15:20;  48.8;  -0.0
2014-10-07 10:30:20;  41.4;  -0.0
2014-10-07 10:45:20;  54.0;  -0.0
2014-10-07 11:00:20;  99.9;  -0.0
2014-10-07 11:15:20;  79.5;  -0.0
2014-10-07 11:30:20; 104.7;  -0.0
2014-10-07 11:45:20; 122.6;  -0.0
2014-10-07 12:00:20; 158.2;  -0.0
2014-10-07 12:15:20; 151.6;  -0.0
2014-10-07 12:30:20; 147.2;  -0.0
2014-10-07 12:45:20; 133.5;  -0.0
2014-10-07 13:00:20; 107.5;  -0.0
2014-10-07 13:15:20; 102.3;  -0.0
2014-10-07 13:30:20;  90.7;  -0.0
2014-10-07 13:45:20; 203.8;  -0.0
2014-10-07 14:00:20; 147.8;  -0.0
2014-10-07 14:15:20; 186.1;  -0.0
2014-10-07 14:30:20; 143.8;  -0.0
2014-10-07 14:45:20; 286.0;  -0.0
2014-10-07 15:00:20; 253.6;  -0.0
2014-10-07 15:15:20; 217.3;  -0.0
2014-10-07 15:30:20; 193.8;  -0.0
2014-10-07 15:45:20; 143.4;  -0.0
2014-10-07 16:00:20; 131.4;  -0.0
2014-10-07 16:15:20;  51.8;  -0.0
2014-10-07 16:30:20;  46.3;  -0.0
2014-10-07 16:45:20;  27.7;  -0.0
2014-10-07 17:00:20;  20.6;  -0.0
2014-10-07 17:15:20;   7.5;  -0.0
2014-10-07 17:30:20;   4.1;  -0.0
2014-10-07 17:45:20;   0.9;  -0.0
2014-10-07 18:00:20;   0.1;  -0.0
2014-10-07 18:15:20;  -0.0;  -0.0
2014-10-07 18:30:20;  -0.1;  -0.0
2014-10-07 18:45:20;  -0.1;  -0.0
2014-10-07 19:00:20;  -0.1;  -0.0
2014-10-07 19:15:20;  -0.1;  -0.0
2014-10-07 19:30:20;  -0.1;  -0.0
2014-10-07 19:45:20;  -0.0;  -0.0
2014-10-07 20:00:20;  -0.0;  -0.0
2014-10-07 20:15:20;   0.0;  -0.0
2014-10-07 20:30:20;   0.0;  -0.0
2014-10-07 20:45:20;   0.1;  -0.0
2014-10-07 21:00:20;   0.1;  -0.0
2014-10-07 21:15:20;   0.1;  -0.0
2014-10-07 21:30:20;   0.1;  -0.0
2014-10-07 21:45:20;   0.2;  -0.0
2014-10-07 22:00:20;   0.2;  -0.0
2014-10-07 22:15:20;   0.2;  -0.0
2014-10-07 22:30:20;   0.2;  -0.0
2014-10-07 22:45:20;   0.2;  -0.0
2014-10-07 23:00:20;   0.3;   0.0
2014-10-07 23:15:20;   0.3;   0.0
2014-10-07 23:30:20;   0.3;   0.0
2014-10-07 23:45:20;   0.3;   0.0
2014-10-08 00:00:20;   0.3;   0.0
2014-10-08 00:15:20;   0.3;   0.0
2014-10-08 00:30:20;   0.3;   0.0
2014-10-08 00:45:20;   0.2;   0.0
2014-10-08 01:00:20;   0.2;   0.0
2014-10-08 01:15:20;   0.2;   0.0
2014-10-08 01:30:20;   0.2;   0.0
2014-10-08 01:45:20;   0.2;   0.0
2014-10-08 02:00:20;   0.2;   0.0
2014-10-08 02:15:20;   0.1;   0.0
2014-10-08 02:30:20;   0.1;   0.0
2014-10-08 02:45:20;   0.1;   0.0
2014-10-08 03:00:20;   0.1;   0.0
2014-10-08 03:15:20;   0.1;   0.0
2014-10-08 03:30:20;   0.1;   0.0
2014-10-08 03:45:20;   0.1;   0.0
2014-10-08 04:00:20;   0.2;   0.0
2014-10-08 04:15:20;   0.2;   0.0
2014-10-08 04:30:20;   0.2;   0.0
2014-10-08 04:45:20;   0.2;   0.0
2014-10-08 05:00:20;   0.2;   0.0
2014-10-08 05:15:20;   0.1;   0.0
2014-10-08 05:30:20;   0.1;   0.0
2014-10-08 05:45:20;   0.1;   0.0
2014-10-08 06:00:20;   0.0;   0.0
2014-10-08 06:15:20;  -0.1;   0.0
2014-10-08 06:30:20;  -0.2;   0.0
2014-10-08 06:45:20;   0.1;   0.0
2014-10-08 07:00:20;   1.2;   0.0
2014-10-08 07:15:20;   3.8;   0.0
2014-10-08 07:30:20;   8.2;   0.0
2014-10-08 07:45:20;  11.1;   0.0
2014-10-08 08:00:20;  14.2;   0.0
2014-10-08 08:15:20;  21.4;   0.0
2014-10-08 08:30:20;  23.5;   0.0
2014-10-08 08:45:20;  35.0;   0.0
2014-10-08 09:00:20;  54.2;   0.0
2014-10-08 09:15:20;  56.5;   0.0
2014-10-08 09:30:20;  51.2;   0.0
2014-10-08 09:45:20;  47.7;   0.0
2014-10-08 10:00:20;  53.3;   0.0
2014-10-08 10:15:20;  53.4;   0.0
2014-10-08 10:30:20;  49.3;   0.0
2014-10-08 10:45:20;  39.2;   0.0
2014-10-08 11:00:20;  55.2;   0.0
2014-10-08 11:15:20;  36.1;   0.0
2014-10-08 11:30:20;  33.1;   0.0
2014-10-08 11:45:20;  37.5;   0.0
2014-10-08 12:00:20;  27.0;   0.0
2014-10-08 12:15:20;  26.7;   0.0
2014-10-08 12:30:20;  25.8;   0.0
2014-10-08 12:45:20;  28.0;   0.0
2014-10-08 13:00:20;  20.7;   0.0
2014-10-08 13:15:20;  16.7;   0.0
2014-10-08 13:30:20;  17.1;   0.0
2014-10-08 13:45:20;  20.2;   0.0
2014-10-08 14:00:20;  18.6;   0.0
2014-10-08 14:15:20;  17.5;   0.0
2014-10-08 14:30:20;  16.2;   0.0
2014-10-08 14:45:20;   8.8;   0.0
2014-10-08 15:00:20;   9.1;   0.0
2014-10-08 15:15:20;  17.5;   0.0
2014-10-08 15:30:20;  30.4;   0.0
2014-10-08 15:45:20;  35.1;   0.0
2014-10-08 16:00:20;  25.3;   0.0
2014-10-08 16:15:20;  23.3;   0.0
2014-10-08 16:30:20;  16.3;   0.0
2014-10-08 16:45:20;  17.7;   0.0
2014-10-08 17:00:20;  23.4;   0.0
2014-10-08 17:15:20;   5.6;   0.0
2014-10-08 17:30:20;   1.6;   0.0
2014-10-08 17:45:20;   0.7;   0.0
2014-10-08 18:00:20;   0.3;   0.0
2014-10-08 18:15:20;   0.2;   0.0
2014-10-08 18:30:20;   0.1;   0.0
2014-10-08 18:45:20;   0.1;   0.0
2014-10-08 19:00:20;   0.2;   0.0
2014-10-08 19:15:20;   0.3;   0.0
2014-10-08 19:30:20;   0.4;   0.1
2014-10-08 19:45:20;   0.5;   0.1
2014-10-08 20:00:20;   0.6;   0.1
2014-10-08 20:15:20;   0.6;   0.1
2014-10-08 20:30:20;   0.5;   0.1
2014-10-08 20:45:20;   0.4;   0.1
2014-10-08 21:00:20;   0.3;   0.1
2014-10-08 21:15:20;   0.2;   0.1
2014-10-08 21:30:20;   0.1;   0.1
2014-10-08 21:45:20;   0.1;   0.1
2014-10-08 22:00:20;   0.3;   0.1
2014-10-08 22:15:20;   0.5;   0.1
2014-10-08 22:30:20;   0.6;   0.1
2014-10-08 22:45:20;   0.7;   0.1
2014-10-08 23:00:20;   0.7;   0.1
2014-10-08 23:15:20;   0.3;   0.1
2014-10-08 23:30:20;   0.1;   0.1
2014-10-08 23:45:20;   0.1;   0.1
2014-10-09 00:00:20;   0.1;   0.1
2014-10-09 00:15:20;   0.1;   0.1
2014-10-09 00:30:20;   0.1;   0.1
2014-10-09 00:45:20;   0.1;   0.1
2014-10-09 01:00:20;   0.0;   0.1
2014-10-09 01:15:20;   0.0;   0.1
2014-10-09 01:30:20;   0.0;   0.1
2014-10-09 01:45:20;   0.0;   0.1
2014-10-09 02:00:20;   0.0;   0.1
2014-10-09 02:15:20;   0.0;   0.1
2014-10-09 02:30:20;   0.0;   0.1
2014-10-09 02:45:20;   0.0;   0.1
2014-10-09 03:00:20;   0.0;   0.1
2014-10-09 03:15:20;   0.0;   0.1
2014-10-09 03:30:20;  -0.0;   0.1
2014-10-09 03:45:20;  -0.0;   0.1
2014-10-09 04:00:20;  -0.0;   0.1
2014-10-09 04:15:20;  -0.0;   0.1
2014-10-09 04:30:20;  -0.0;   0.1
2014-10-09 04:45:20;  -0.0;   0.1
2014-10-09 05:00:20;   0.0;   0.1
2014-10-09 05:15:20;   0.0;   0.1
2014-10-09 05:30:20;   0.1;   0.1
2014-10-09 05:45:20;   0.1;   0.1
2014-10-09 06:00:20;   0.2;   0.1
2014-10-09 06:15:20;   0.2;   0.1
2014-10-09 06:30:20;   0.2;   0.1
2014-10-09 06:45:20;   0.1;   0.1
2014-10-09 07:00:20;   0.4;   0.1
2014-10-09 07:15:20;   1.2;   0.1
2014-10-09 07:30:20;   2.8;   0.1
2014-10-09 07:45:20;   3.5;   0.1
2014-10-09 08:00:20;   6.6;   0.1
2014-10-09 08:15:20;   8.7;   0.1
2014-10-09 08:30:20;  12.1;   0.1
2014-10-09 08:45:20;  28.2;   0.1
2014-10-09 09:00:20;  21.8;   0.1
2014-10-09 09:15:20;  36.0;   0.1
2014-10-09 09:30:20;  35.1;   0.1
2014-10-09 09:45:20;  45.4;   0.1
2014-10-09 10:00:20;  66.1;   0.1
2014-10-09 10:15:20;  51.6;   0.1
2014-10-09 10:30:20; 153.3;   0.1
2014-10-09 10:45:20; 160.5;   0.1
2014-10-09 11:00:20; 144.3;   0.1
2014-10-09 11:15:20; 145.8;   0.1
2014-10-09 11:30:20; 217.7;   0.1
2014-10-09 11:45:20; 202.0;   0.1
2014-10-09 12:00:20; 303.5;   0.1
2014-10-09 12:15:20; 181.9;   0.2
2014-10-09 12:30:20; 365.7;   0.2
2014-10-09 12:45:20; 326.5;   0.2
2014-10-09 13:00:20; 364.1;   0.2
2014-10-09 13:15:20; 347.6;   0.2
2014-10-09 13:30:20; 343.9;   0.2
2014-10-09 13:45:20; 127.1;   0.2
2014-10-09 14:00:20; 118.9;   0.2
2014-10-09 14:15:20;  99.1;   0.2
2014-10-09 14:30:20;  95.5;   0.2
2014-10-09 14:45:20;  90.3;   0.2
2014-10-09 15:00:20;  61.1;   0.2
2014-10-09 15:15:20;  66.6;   0.2
2014-10-09 15:30:20; 114.0;   0.2
2014-10-09 15:45:20;  95.2;   0.2
2014-10-09 16:00:20;  38.8;   0.2
2014-10-09 16:15:20;  21.2;   0.2
2014-10-09 16:30:20;  14.6;   0.2
2014-10-09 16:45:20;   9.9;   0.2
2014-10-09 17:00:20;   5.7;   0.2
2014-10-09 17:15:20;   2.9;   0.2
2014-10-09 17:30:20;   1.1;   0.2
2014-10-09 17:45:20;  -0.0;   0.2
2014-10-09 18:00:20;   0.1;   0.2
2014-10-09 18:15:20;   0.2;   0.2
2014-10-09 18:30:20;   0.1;   0.2
2014-10-09 18:45:20;   0.1;   0.2
2014-10-09 19:00:20;   0.1;   0.2
2014-10-09 19:15:20;   0.1;   0.2
2014-10-09 19:30:20;   0.1;   0.2
2014-10-09 19:45:20;   0.1;   0.2
2014-10-09 20:00:20;   0.1;   0.2
2014-10-09 20:15:20;   0.2;   0.2
2014-10-09 20:30:20;   0.2;   0.2
2014-10-09 20:45:20;   0.2;   0.2
2014-10-09 21:00:20;   0.2;   0.2
2014-10-09 21:15:20;   0.3;   0.2
2014-10-09 21:30:20;   0.2;   0.3
2014-10-09 21:45:20;   0.2;   0.3
2014-10-09 22:00:20;   0.2;   0.3
2014-10-09 22:15:20;   0.1;   0.3
2014-10-09 22:30:20;   0.1;   0.3
2014-10-09 22:45:20;   0.0;   0.3
2014-10-09 23:00:20;   0.0;   0.3
2014-10-09 23:15:20;  -0.0;   0.3
2014-10-09 23:30:20;  -0.0;   0.3
2014-10-09 23:45:20;  -0.1;   0.3
2014-10-10 00:00:20;  -0.0;   0.3
2014-10-10 00:15:20;  -0.0;   0.3
2014-10-10 00:30:20;  -0.0;   0.3
2014-10-10 00:45:20;  -0.0;   0.3
2014-10-10 01:00:20;   0.0;   0.3
2014-10-10 01:15:20;   0.0;   0.3
2014-10-10 01:30:20;   0.0;   0.3
2014-10-10 01:45:20;   0.0;   0.3
2014-10-10 02:00:20;   0.0;   0.3
2014-10-10 02:15:20;   0.0;   0.3
2014-10-10 02:30:20;   0.0;   0.3
2014-10-10 02:45:20;  -0.0;   0.3
2014-10-10 03:00:20;  -0.0;   0.3
2014-10-10 03:15:20;  -0.1;   0.3
2014-10-10 03:30:20;  -0.1;   0.3
2014-10-10 03:45:20;  -0.1;   0.3
2014-10-10 04:00:20;  -0.1;   0.3
2014-10-10 04:15:20;  -0.1;   0.3
2014-10-10 04:30:20;  -0.1;   0.4
2014-10-10 04:45:20;  -0.1;   0.4
2014-10-10 05:00:20;  -0.0;   0.4
2014-10-10 05:15:20;   0.1;   0.4
2014-10-10 05:30:20;   0.1;   0.4
2014-10-10 05:45:20;   0.2;   0.4
2014-10-10 06:00:20;   0.2;   0.4
2014-10-10 06:15:20;   0.2;   0.4
2014-10-10 06:30:20;   0.2;   0.4
2014-10-10 06:45:20;   0.1;   0.4
2014-10-10 07:00:20;   0.2;   0.4
2014-10-10 07:15:20;   0.2;   0.4
2014-10-10 07:30:20;   2.1;   0.4
2014-10-10 07:45:20;   3.6;   0.4
2014-10-10 08:00:20;  12.5;   0.4
2014-10-10 08:15:20;  10.5;   0.4
2014-10-10 08:30:20;  12.9;   0.4
2014-10-10 08:45:20;  12.4;   0.4
2014-10-10 09:00:20;  12.6;   0.4
2014-10-10 09:15:20;  16.2;   0.4
2014-10-10 09:30:20;  19.5;   0.4
2014-10-10 09:45:20;  29.8;   0.4
2014-10-10 10:00:20;  27.6;   0.4
2014-10-10 10:15:20;   0.6;   0.4
2014-10-10 10:30:20;  27.2;   0.5
2014-10-10 10:45:20;  30.2;   0.5
2014-10-10 11:00:20;  32.3;   0.5
2014-10-10 11:15:20;   0.6;   0.5
2014-10-10 11:30:20;  26.1;   0.5
2014-10-10 11:45:20;  19.8;   0.5
2014-10-10 12:00:20;  27.0;   0.5
2014-10-10 12:15:20;  27.8;   0.5
2014-10-10 12:30:20;  37.2;   0.5
2014-10-10 12:45:20;  26.3;   0.5
2014-10-10 13:00:20;  30.3;   0.5
2014-10-10 13:15:20;  51.5;   0.5
2014-10-10 13:30:20;  42.1;   0.5
2014-10-10 13:45:20;  37.0;   0.5
2014-10-10 14:00:20;  32.0;   0.5
2014-10-10 14:15:20;  54.5;   0.5
2014-10-10 14:30:20;  52.1;   0.5
2014-10-10 14:45:20;  49.1;   0.5
2014-10-10 15:00:20;  57.8;   0.5
2014-10-10 15:15:20;  47.1;   0.5
2014-10-10 15:30:20;  34.5;   0.5
2014-10-10 15:45:20;  25.7;   0.6
2014-10-10 16:00:20;  19.0;   0.6
2014-10-10 16:15:20;  13.0;   0.6
2014-10-10 16:30:20;   7.2;   0.6
2014-10-10 16:45:20;   6.0;   0.6
2014-10-10 17:00:20;   5.5;   0.6
2014-10-10 17:15:20;   3.0;   0.6
2014-10-10 17:30:20;   0.8;   0.6
2014-10-10 17:45:20;   0.1;   0.6
2014-10-10 18:00:20;  -0.0;   0.6
2014-10-10 18:15:20;  -0.0;   0.6
2014-10-10 18:30:20;  -0.1;   0.6
2014-10-10 18:45:20;  -0.1;   0.6
2014-10-10 19:00:20;  -0.1;   0.6
2014-10-10 19:15:20;  -0.0;   0.6
2014-10-10 19:30:20;  -0.0;   0.5
2014-10-10 19:45:20;  -0.0;   0.4
2014-10-10 20:00:20;   0.0;   0.2
2014-10-10 20:15:20;   0.0;   0.1
2014-10-10 20:30:20;   0.1;  -0.1
2014-10-10 20:45:20;   0.1;  -0.4
2014-10-10 21:00:20;   0.1;  -0.6
2014-10-10 21:15:20;   0.1;  -0.9
2014-10-10 21:30:20;   0.1;  -1.3
2014-10-10 21:45:20;   0.1;  -1.6
2014-10-10 22:00:20;   0.1;  -2.0
2014-10-10 22:15:20;   0.1;  -2.5
2014-10-10 22:30:20;   0.1;  -2.9
2014-10-10 22:45:20;   0.1;  -3.4
2014-10-10 23:00:20;   0.1;  -4.0
2014-10-10 23:15:20;   0.1;  -4.5
2014-10-10 23:30:20;   0.1;  -5.1
2014-10-10 23:45:20;   0.1;  -5.7
2014-10-11 00:00:20;   0.0;  -6.4
2014-10-11 00:15:20;   0.0;  -7.1
2014-10-11 00:30:20;  -0.0;  -7.8
2014-10-11 00:45:20;  -0.0;  -8.5
2014-10-11 01:00:20;  -0.1;  -9.3
2014-10-11 01:15:20;  -0.1;  -9.9
2014-10-11 01:30:20;  -0.1; -10.6
2014-10-11 01:45:20;  -0.1; -11.2
2014-10-11 02:00:20;  -0.1; -11.7
2014-10-11 02:15:20;  -0.1; -12.3
2014-10-11 02:30:20;  -0.1; -12.8
2014-10-11 02:45:20;  -0.1; -13.3
2014-10-11 03:00:20;  -0.1; -13.7
2014-10-11 03:15:20;  -0.1; -14.1
2014-10-11 03:30:20;  -0.1; -14.5
2014-10-11 03:45:20;  -0.1; -14.8
2014-10-11 04:00:20;  -0.1; -15.1
2014-10-11 04:15:20;  -0.1; -15.4
2014-10-11 04:30:20;  -0.0; -15.7
2014-10-11 04:45:20;  -0.0; -15.9
2014-10-11 05:00:20;  -0.0; -16.1
2014-10-11 05:15:20;  -0.1; -16.2
2014-10-11 05:30:20;  -0.1; -16.3
2014-10-11 05:45:20;  -0.1; -16.4
2014-10-11 06:00:20;  -0.1; -16.4
2014-10-11 06:15:20;  -0.0; -16.5
2014-10-11 06:30:20;   0.1; -16.4
2014-10-11 06:45:20;   0.3; -16.4
2014-10-11 07:00:20;   0.6; -16.3
2014-10-11 07:15:20;   1.2; -16.2
2014-10-11 07:30:20;   2.7; -16.0
2014-10-11 07:45:20;   4.1; -15.8
2014-10-11 08:00:20;   6.8; -15.6
2014-10-11 08:15:20;  12.3; -15.3
2014-10-11 08:30:20;  17.0; -15.0
2014-10-11 08:45:20;  26.3; -14.7
2014-10-11 09:00:20;  27.1; -14.3
2014-10-11 09:15:20;  30.3; -13.9
2014-10-11 09:30:20;  39.6; -13.4
2014-10-11 09:45:20;  48.1; -13.0
2014-10-11 10:00:20;  51.9; -12.4
2014-10-11 10:15:20;  31.9; -11.9
2014-10-11 10:30:20;  37.5; -11.3
2014-10-11 10:45:20;  39.8; -10.7
2014-10-11 11:00:20;  45.7; -10.0
2014-10-11 11:15:20;  36.4;  -9.3
2014-10-11 11:30:20; 100.4;  -8.6
2014-10-11 11:45:20; 131.5;  -7.8
2014-10-11 12:00:20;  89.4;  -7.0
2014-10-11 12:15:20;  43.8;  -6.2
2014-10-11 12:30:20;  48.5;  -5.4
2014-10-11 12:45:20;  50.0;  -4.7
2014-10-11 13:00:20;  34.5;  -4.1
2014-10-11 13:15:20;  38.4;  -3.6
2014-10-11 13:30:20;  45.1;  -3.2
2014-10-11 13:45:20;  47.7;  -2.8
2014-10-11 14:00:20;  62.5;  -2.5
2014-10-11 14:15:20;  39.5;  -2.3
2014-10-11 14:30:20;  44.9;  -2.2
2014-10-11 14:45:20;  30.1;  -2.2
2014-10-11 15:00:20;  45.7;  -2.2
2014-10-11 15:15:20;  16.0;  -2.3
2014-10-11 15:30:20;  18.4;  -2.5
2014-10-11 15:45:20;  33.3;  -2.8
2014-10-11 16:00:20;  23.8;  -3.2
2014-10-11 16:15:20;  10.4;  -3.6
2014-10-11 16:30:20;   5.5;  -4.1
2014-10-11 16:45:20;   4.3;  -4.7
2014-10-11 17:00:20;   5.4;  -5.4
2014-10-11 17:15:20;   2.8;  -6.2
2014-10-11 17:30:20;   0.8;  -7.0
2014-10-11 17:45:20;   0.3;  -8.0
2014-10-11 18:00:20;   0.3;  -9.0
2014-10-11 18:15:20;   0.3; -10.0
2014-10-11 18:30:20;   0.2; -10.9
2014-10-11 18:45:20;   0.2; -11.9
2014-10-11 19:00:20;   0.1; -12.8
2014-10-11 19:15:20;   0.1; -13.6
2014-10-11 19:30:20;   0.2; -14.4
2014-10-11 19:45:20;   0.2; -15.2
2014-10-11 20:00:20;   0.2; -16.0
2014-10-11 20:15:20;   0.3; -16.7
2014-10-11 20:30:20;   0.3; -17.4
2014-10-11 20:45:20;   0.3; -18.0
2014-10-11 21:00:20;   0.3; -18.6
2014-10-11 21:15:20;   0.3; -19.2
2014-10-11 21:30:20;   0.2; -19.7
2014-10-11 21:45:20;   0.2; -20.2
2014-10-11 22:00:20;   0.2; -20.7
2014-10-11 22:15:20;   0.2; -21.1
2014-10-11 22:30:20;   0.1; -21.5
2014-10-11 22:45:20;   0.1; -21.9
2014-10-11 23:00:20;   0.1; -22.2
2014-10-11 23:15:20;   0.4; -22.5
2014-10-11 23:30:20;   0.6; -22.7
2014-10-11 23:45:20;   0.3; -22.9
2014-10-12 00:00:20;   0.2; -23.1
2014-10-12 00:15:20;   0.2; -23.3
2014-10-12 00:30:20;   0.2; -23.4
2014-10-12 00:45:20;   0.2; -23.4
2014-10-12 01:00:20;   0.3; -23.5
2014-10-12 01:15:20;   0.3; -23.5
2014-10-12 01:30:20;   0.3; -23.4
2014-10-12 01:45:20;   0.2; -23.4
2014-10-12 02:00:20;   0.2; -23.3
2014-10-12 02:15:20;   0.2; -23.1
2014-10-12 02:30:20;   0.2; -22.9
2014-10-12 02:45:20;   0.2; -22.7
2014-10-12 03:00:20;   0.2; -22.5
2014-10-12 03:15:20;   0.2; -22.2
2014-10-12 03:30:20;   0.2; -21.9
2014-10-12 03:45:20;   0.3; -21.5
2014-10-12 04:00:20;   0.3; -21.1
2014-10-12 04:15:20;   0.3; -20.7
2014-10-12 04:30:20;   0.3; -20.2
2014-10-12 04:45:20;   0.4; -19.7
2014-10-12 05:00:20;   0.4; -19.2
2014-10-12 05:15:20;   0.4; -18.6
2014-10-12 05:30:20;   0.4; -18.0
2014-10-12 05:45:20;   0.4; -17.4
2014-10-12 06:00:20;   0.4; -17.0
2014-10-12 06:15:20;   0.3; -16.7
2014-10-12 06:30:20;   0.3; -16.5
2014-10-12 06:45:20;   0.4; -16.4
2014-10-12 07:00:20;   0.9; -16.5
2014-10-12 07:15:20;   2.1; -16.7
2014-10-12 07:30:20;   4.8; -17.0
2014-10-12 07:45:20;   6.1; -17.5
2014-10-12 08:00:20;   8.8; -18.1
2014-10-12 08:15:20;  13.6; -18.8
2014-10-12 08:30:20;  17.1; -19.6
2014-10-12 08:45:20;  32.5; -20.2
2014-10-12 09:00:20;  36.3; -20.4
2014-10-12 09:15:20;  47.3; -20.2
2014-10-12 09:30:20;  28.9; -19.7
2014-10-12 09:45:20;  34.4; -18.8
2014-10-12 10:00:20;  35.0; -17.5
2014-10-12 10:15:20;  77.2; -15.8
2014-10-12 10:30:20;  91.2; -13.8
2014-10-12 10:45:20; 108.4; -11.4
2014-10-12 11:00:20; 100.0;  -8.6
2014-10-12 11:15:20; 105.1;  -5.5
2014-10-12 11:30:20; 120.0;  -2.1
2014-10-12 11:45:20; 139.6;   1.0
2014-10-12 12:00:20;  93.2;   3.9
2014-10-12 12:15:20;  78.2;   6.5
2014-10-12 12:30:20; 101.8;   8.8
2014-10-12 12:45:20; 103.5;  10.9
2014-10-12 13:00:20;  97.4;  12.8
2014-10-12 13:15:20; 111.3;  14.4
2014-10-12 13:30:20; 170.1;  15.7
2014-10-12 13:45:20; 126.5;  16.8
2014-10-12 14:00:20;  91.9;  17.6
2014-10-12 14:15:20; 107.5;  18.1
2014-10-12 14:30:20; 102.2;  18.2
2014-10-12 14:45:20;  84.3;  17.5
2014-10-12 15:00:20;  61.2;  16.2
2014-10-12 15:15:20;  50.9;  14.2
2014-10-12 15:30:20;  30.2;  11.6
2014-10-12 15:45:20;  30.6;   8.2
2014-10-12 16:00:20;  35.6;   4.2
2014-10-12 16:15:20;  54.2;  -0.5
2014-10-12 16:30:20;  68.7;  -5.8
2014-10-12 16:45:20;  37.2; -11.9
2014-10-12 17:00:20;  15.2; -18.6
2014-10-12 17:15:20;   5.6; -25.7
2014-10-12 17:30:20;   1.4; -32.1
2014-10-12 17:45:20;   0.3; -37.6
2014-10-12 18:00:20;   0.2; -42.2
2014-10-12 18:15:20;   0.2; -46.0
2014-10-12 18:30:20;   0.2; -48.8
2014-10-12 18:45:20;   0.2; -50.7
2014-10-12 19:00:20;   0.2; -51.8
2014-10-12 19:15:20;   0.2; -52.0
2014-10-12 19:30:20;   0.2; -51.2
2014-10-12 19:45:20;   0.2; -49.6
2014-10-12 20:00:20;   0.2; -47.1
2014-10-12 20:15:20;   0.2; -44.3
2014-10-12 20:30:20;   0.2; -41.7
2014-10-12 20:45:20;   0.2; -39.4
2014-10-12 21:00:20;   0.2; -37.4
2014-10-12 21:15:20;   0.2; -35.7
2014-10-12 21:30:20;   0.2; -34.2
2014-10-12 21:45:20;   0.2; -33.0
2014-10-12 22:00:20;   0.2; -32.1
2014-10-12 22:15:20;   0.2; -31.5
2014-10-12 22:30:20;   0.2; -31.1
2014-10-12 22:45:20;   0.2; -31.0
2014-10-12 23:00:20;   0.2; -31.1
2014-10-12 23:15:20;   0.1; -31.3
2014-10-12 23:30:20;   0.1; -31.5
2014-10-12 23:45:20;   0.1; -31.7
2014-10-13 00:00:20;   0.1; -31.9
2014-10-13 00:15:20;   0.1; -32.1
2014-10-13 00:30:20;   0.1; -32.3
2014-10-13 00:45:20;   0.1; -32.4
2014-10-13 01:00:20;   0.1; -32.6
2014-10-13 01:15:20;   0.1; -32.7
2014-10-13 01:30:20;   0.1; -32.9
2014-10-13 01:45:20;   0.1; -33.0
2014-10-13 02:00:20;   0.1; -33.1
2014-10-13 02:15:20;   0.1; -33.3
2014-10-13 02:30:20;   0.1; -33.4
2014-10-13 02:45:20;   0.1; -33.5
2014-10-13 03:00:20;   0.2; -33.6
2014-10-13 03:15:20;   0.2; -33.7
2014-10-13 03:30:20;   0.2; -33.8
2014-10-13 03:45:20;   0.2; -33.9
2014-10-13 04:00:20;   0.2; -34.0
2014-10-13 04:15:20;   0.2; -34.0
2014-10-13 04:30:20;   0.2; -34.1
2014-10-13 04:45:20;   0.2; -34.2
2014-10-13 05:00:20;   0.1; -34.2
2014-10-13 05:15:20;   0.1; -34.2
2014-10-13 05:30:20;   0.0; -34.1
2014-10-13 05:45:20;  -0.0; -34.1
2014-10-13 06:00:20;  -0.1; -33.9
2014-10-13 06:15:20;  -0.1; -33.8
2014-10-13 06:30:20;  -0.0; -33.6
2014-10-13 06:45:20;   0.2; -33.3
2014-10-13 07:00:20;   0.5; -33.1
2014-10-13 07:15:20;   1.3; -32.8
2014-10-13 07:30:20;   3.6; -32.4
2014-10-13 07:45:20;   6.4; -32.0
2014-10-13 08:00:20;   9.3; -31.6
2014-10-13 08:15:20;  17.3; -31.1
2014-10-13 08:30:20;  23.4; -30.6
2014-10-13 08:45:20;  25.6; -30.1
2014-10-13 09:00:20;  26.6; -29.5
2014-10-13 09:15:20;  38.9; -28.9
2014-10-13 09:30:20;  43.5; -28.2
2014-10-13 09:45:20;  46.5; -27.5
2014-10-13 10:00:20;  77.1; -26.8
2014-10-13 10:15:20; 106.2; -26.0
2014-10-13 10:30:20; 113.8; -25.2
2014-10-13 10:45:20; 119.8; -23.5
2014-10-13 11:00:20; 142.2; -20.4
2014-10-13 11:15:20; 149.9; -15.7
2014-10-13 11:30:20; 182.3;  -9.5
2014-10-13 11:45:20; 199.9;  -1.7
