timestamp, lat, lon, height
2024-09-10T123904,   69.212891,   15.857941,    7.8
2024-09-10T123905,   69.212984,   15.857878,    7.9
2024-09-10T123906,   69.213075,   15.857819,    8.1
2024-09-10T123907,   69.213163,   15.857766,    8.2
2024-09-10T123908,   69.213252,   15.857711,    8.2
2024-09-10T123909,   69.213341,   15.857652,    8.4
2024-09-10T123910,   69.213427,   15.857591,    8.6
2024-09-10T123911,   69.213517,   15.857535,    9.0
2024-09-10T123912,   69.213589,   15.857492,    9.0
2024-09-10T123913,   69.213662,   15.857456,    9.3
2024-09-10T123914,   69.213727,   15.857429,    8.9
2024-09-10T123915,   69.213788,   15.857394,    9.3
2024-09-10T123916,   69.213843,   15.857358,    9.2
2024-09-10T123917,   69.213905,   15.857345,    9.3
2024-09-10T123918,    69.21396,   15.857318,    9.5
2024-09-10T123919,   69.214016,   15.857291,    9.9
2024-09-10T123920,   69.214073,   15.857267,    9.8
2024-09-10T123921,   69.214134,   15.857239,    9.5
2024-09-10T123922,     69.2142,   15.857209,    9.3
2024-09-10T123923,   69.214268,   15.857172,    9.7
2024-09-10T123924,   69.214335,   15.857136,    9.4
2024-09-10T123925,   69.214407,   15.857101,    9.4
2024-09-10T123926,   69.214475,   15.857057,    9.2
2024-09-10T123927,   69.214542,   15.857024,    9.5
2024-09-10T123928,   69.214605,    15.85699,    9.2
2024-09-10T123929,   69.214667,   15.856963,    9.0
2024-09-10T123930,   69.214729,   15.856937,    9.3
2024-09-10T123931,   69.214784,   15.856908,    9.3
2024-09-10T123932,   69.214835,   15.856877,    9.5
2024-09-10T123933,   69.214886,   15.856847,    9.3
2024-09-10T123934,   69.214941,   15.856822,    9.2
2024-09-10T123935,      69.215,    15.85678,    9.2
2024-09-10T123936,   69.215067,   15.856736,    9.6
2024-09-10T123937,   69.215137,   15.856686,    9.5
2024-09-10T123938,   69.215211,    15.85664,    9.4
2024-09-10T123939,   69.215295,   15.856595,    9.2
2024-09-10T123940,   69.215384,   15.856552,    9.0
2024-09-10T123941,   69.215479,   15.856505,    8.9
2024-09-10T123942,   69.215578,   15.856451,    8.7
2024-09-10T123943,   69.215679,   15.856395,    8.8
2024-09-10T123944,   69.215783,   15.856344,    8.8
2024-09-10T123945,   69.215892,     15.8563,    9.1
2024-09-10T123946,   69.216004,   15.856251,    9.4
2024-09-10T123947,   69.216119,   15.856192,    9.8
2024-09-10T123948,   69.216234,   15.856132,   10.1
2024-09-10T123949,   69.216347,   15.856077,   10.6
2024-09-10T123950,   69.216462,   15.856037,   10.5
2024-09-10T123951,   69.216577,   15.856012,   10.2
2024-09-10T123952,   69.216696,    15.85602,    9.7
2024-09-10T123953,   69.216817,    15.85607,    9.2
2024-09-10T123954,   69.216935,   15.856156,    8.9
2024-09-10T123955,   69.217052,    15.85626,    9.1
2024-09-10T123956,   69.217167,    15.85638,    9.5
2024-09-10T123957,   69.217279,   15.856513,    9.8
2024-09-10T123958,   69.217388,   15.856654,    9.9
2024-09-10T123959,   69.217496,    15.85679,   10.0
2024-09-10T124000,   69.217603,   15.856922,   10.2
2024-09-10T124001,   69.217709,   15.857057,   10.3
2024-09-10T124002,   69.217813,   15.857195,   10.4
2024-09-10T124003,   69.217915,   15.857332,   10.6
2024-09-10T124004,   69.218015,   15.857471,   11.0
2024-09-10T124005,   69.218113,   15.857612,   11.2
2024-09-10T124006,   69.218209,   15.857757,   11.2
2024-09-10T124007,   69.218306,   15.857903,   11.2
2024-09-10T124008,   69.218401,    15.85805,   11.3
2024-09-10T124009,   69.218492,   15.858197,   11.3
2024-09-10T124010,   69.218579,   15.858345,   11.3
2024-09-10T124011,   69.218664,    15.85849,   11.5
2024-09-10T124012,   69.218745,   15.858628,   11.5
2024-09-10T124013,    69.21882,   15.858752,   11.4
2024-09-10T124014,   69.218887,   15.858859,   11.3
2024-09-10T124015,   69.218945,   15.858954,   11.4
2024-09-10T124016,   69.218993,   15.859038,   11.3
2024-09-10T124017,   69.219036,   15.859111,   11.4
2024-09-10T124018,   69.219069,   15.859164,   11.3
2024-09-10T124019,     69.2191,   15.859186,   11.3
2024-09-10T124020,   69.219124,   15.859159,   11.2
2024-09-10T124021,   69.219135,   15.859092,   10.9
2024-09-10T124022,   69.219132,    15.85902,   10.7
2024-09-10T124023,   69.219119,   15.858962,   10.6
2024-09-10T124024,   69.219103,    15.85893,   10.6
2024-09-10T124025,   69.219086,   15.858912,   10.4
2024-09-10T124026,   69.219068,   15.858901,   10.0
2024-09-10T124027,   69.219049,   15.858894,    9.6
2024-09-10T124028,   69.219025,   15.858883,    9.0
2024-09-10T124029,   69.218999,   15.858872,    8.6
2024-09-10T124030,   69.218967,   15.858861,    8.3
2024-09-10T124031,    69.21893,   15.858846,    8.0
2024-09-10T124032,   69.218888,   15.858821,    7.8
2024-09-10T124033,   69.218844,   15.858771,    8.0
2024-09-10T124034,   69.218795,   15.858694,    8.2
2024-09-10T124035,   69.218739,   15.858602,    8.5
2024-09-10T124036,   69.218678,   15.858499,    8.7
2024-09-10T124037,   69.218612,   15.858389,    8.9
2024-09-10T124038,   69.218541,   15.858274,    9.0
2024-09-10T124039,   69.218463,    15.85815,    8.9
2024-09-10T124040,   69.218378,   15.858015,    8.8
2024-09-10T124041,   69.218289,   15.857874,    8.7
2024-09-10T124042,   69.218198,   15.857731,    8.7
2024-09-10T124043,   69.218104,   15.857589,    8.6
2024-09-10T124044,   69.218006,   15.857449,    8.7
2024-09-10T124045,   69.217906,   15.857311,    8.7
2024-09-10T124046,   69.217802,   15.857173,    8.5
2024-09-10T124047,   69.217693,   15.857032,    8.3
2024-09-10T124048,   69.217582,   15.856891,    8.2
2024-09-10T124049,    69.21747,   15.856752,    8.1
2024-09-10T124050,    69.21736,   15.856618,    8.2
2024-09-10T124051,   69.217253,   15.856492,    8.1
2024-09-10T124052,   69.217148,   15.856373,    8.1
2024-09-10T124053,   69.217046,   15.856262,    7.8
2024-09-10T124054,   69.216944,    15.85616,    7.6
2024-09-10T124055,   69.216842,    15.85608,    7.5
2024-09-10T124056,   69.216739,   15.856018,    7.4
2024-09-10T124057,   69.216637,   15.855976,    7.7
2024-09-10T124058,   69.216536,   15.855965,    7.9
2024-09-10T124059,   69.216438,   15.855978,    8.1
2024-09-10T124100,   69.216347,   15.856013,    8.2
2024-09-10T124101,   69.216268,   15.856055,    8.0
2024-09-10T124102,   69.216199,   15.856094,    7.5
2024-09-10T124103,   69.216139,   15.856129,    7.0
2024-09-10T124104,   69.216084,   15.856162,    6.7
2024-09-10T124105,   69.216034,   15.856192,    6.7
2024-09-10T124106,   69.215986,   15.856218,    6.7
2024-09-10T124107,   69.215937,    15.85624,    6.9
2024-09-10T124108,   69.215889,   15.856261,    6.9
2024-09-10T124109,    69.21584,   15.856288,    6.9
2024-09-10T124110,   69.215787,   15.856325,    6.7
2024-09-10T124111,    69.21573,   15.856364,    6.8
2024-09-10T124112,   69.215667,   15.856404,    6.9
2024-09-10T124113,   69.215603,   15.856445,    7.5
2024-09-10T124114,   69.215538,   15.856484,    8.0
2024-09-10T124115,   69.215471,   15.856524,    8.4
2024-09-10T124116,   69.215402,   15.856568,    8.8
2024-09-10T124117,   69.215332,   15.856617,    9.2
2024-09-10T124118,   69.215259,   15.856663,    9.6
2024-09-10T124119,   69.215186,   15.856698,   10.1
2024-09-10T124120,   69.215113,   15.856721,   10.3
2024-09-10T124121,   69.215043,   15.856743,   10.6
2024-09-10T124122,   69.214978,   15.856767,   10.9
2024-09-10T124123,   69.214916,   15.856796,   11.0
2024-09-10T124124,   69.214859,   15.856826,   10.9
2024-09-10T124125,   69.214803,    15.85685,   10.6
2024-09-10T124126,    69.21475,   15.856879,   10.6
2024-09-10T124127,   69.214699,   15.856905,   10.6
2024-09-10T124128,    69.21465,   15.856927,   10.7
2024-09-10T124129,     69.2146,   15.856952,   10.8
2024-09-10T124130,   69.214549,   15.856979,   11.0
2024-09-10T124131,   69.214497,   15.857013,   10.9
2024-09-10T124132,   69.214445,    15.85705,   11.1
2024-09-10T124133,   69.214388,   15.857086,   11.1
2024-09-10T124134,    69.21433,   15.857119,   11.1
2024-09-10T124135,   69.214267,   15.857155,   11.0
2024-09-10T124136,   69.214198,   15.857192,   11.0
2024-09-10T124137,    69.21413,   15.857226,   11.1
2024-09-10T124138,   69.214062,    15.85726,   11.1
2024-09-10T124139,   69.213992,   15.857297,   10.9
2024-09-10T124140,    69.21392,   15.857337,   10.8
2024-09-10T124141,   69.213843,    15.85738,   10.8
2024-09-10T124142,   69.213761,   15.857425,   10.7
2024-09-10T124143,   69.213676,   15.857472,   10.7
2024-09-10T124144,   69.213585,   15.857523,   10.4
2024-09-10T124145,   69.213495,   15.857572,   10.3
2024-09-10T124146,   69.213408,    15.85762,   10.2
2024-09-10T124147,    69.21332,   15.857668,    9.9
2024-09-10T124148,   69.213236,   15.857717,    9.4
2024-09-10T124149,   69.213164,   15.857755,    9.6
2024-09-10T124150,   69.213096,   15.857792,    9.6
2024-09-10T124151,   69.213032,    15.85783,    9.5
2024-09-10T124152,   69.212969,   15.857861,    9.3
2024-09-10T124153,   69.212911,   15.857891,    9.3
2024-09-10T124154,   69.212855,   15.857922,    9.6
2024-09-10T124154,   69.212828,   15.857934,    9.9
2024-09-10T124156,   69.212751,   15.857964,   10.0
2024-09-10T124157,   69.212705,   15.857983,    9.9
2024-09-10T124158,   69.212666,   15.858003,   10.0
2024-09-10T124159,   69.212628,   15.858024,   10.0
2024-09-10T124200,   69.212594,   15.858039,   10.1
2024-09-10T124201,   69.212562,   15.858057,   10.0
2024-09-10T124202,   69.212533,   15.858072,    9.8
2024-09-10T124203,    69.21251,   15.858085,    9.8
2024-09-10T124204,   69.212497,   15.858093,    9.9
2024-09-10T124205,   69.212489,   15.858098,   10.1
2024-09-10T124206,   69.212482,   15.858102,   10.3
2024-09-10T124207,   69.212473,   15.858108,   10.5
2024-09-10T124208,    69.21246,   15.858116,   10.8
2024-09-10T124209,    69.21244,   15.858128,   11.1
2024-09-10T124210,   69.212416,   15.858142,   11.3
2024-09-10T124211,   69.212388,   15.858157,   11.6
2024-09-10T124212,   69.212396,   15.858152,   11.5
2024-09-10T124213,   69.212396,   15.858133,   11.6
2024-09-10T124214,   69.212403,   15.858128,   11.4
2024-09-10T124215,   69.212387,    15.85813,   10.5
2024-09-10T124216,   69.212386,   15.858131,    9.8
2024-09-10T124217,   69.212386,   15.858131,    9.3
2024-09-10T124218,   69.212381,   15.858133,    9.2
2024-09-10T124219,   69.212364,   15.858143,    8.6
2024-09-10T124220,   69.212345,   15.858157,    8.1
2024-09-10T124221,    69.21233,   15.858171,    7.5
2024-09-10T124222,   69.212316,   15.858192,    7.2
2024-09-10T124223,   69.212305,   15.858223,    7.0
2024-09-10T124224,   69.212299,    15.85826,    7.3
2024-09-10T124225,   69.212296,   15.858299,    8.6
2024-09-10T124226,   69.212297,   15.858327,    9.4
2024-09-10T124227,   69.212299,   15.858348,   10.5
2024-09-10T124228,     69.2123,   15.858369,   11.3
2024-09-10T124229,   69.212305,   15.858387,   11.6
2024-09-10T124230,   69.212312,   15.858407,   12.3
2024-09-10T124231,   69.212316,   15.858432,   13.0
2024-09-10T124232,   69.212323,   15.858465,   13.4
2024-09-10T124233,   69.212329,    15.85851,   13.0
2024-09-10T124234,   69.212333,   15.858554,   12.7
2024-09-10T124235,   69.212335,   15.858582,   12.9
2024-09-10T124236,   69.212337,   15.858604,   13.0
2024-09-10T124237,   69.212339,   15.858617,   13.1
2024-09-10T124238,    69.21234,   15.858626,   13.1
2024-09-10T124239,    69.21234,   15.858627,   12.8
2024-09-10T124240,    69.21234,   15.858628,   12.6
2024-09-10T124241,    69.21234,   15.858629,   12.5
2024-09-10T124242,    69.21234,    15.85863,   11.3
2024-09-10T124243,    69.21234,   15.858629,   11.1
2024-09-10T124244,    69.21234,   15.858629,   11.1
2024-09-10T124245,    69.21234,   15.858629,   11.2
2024-09-10T124246,    69.21234,   15.858629,   11.3
2024-09-10T124247,    69.21234,   15.858629,   11.4
2024-09-10T124248,    69.21234,   15.858629,   11.5
2024-09-10T124249,    69.21234,   15.858629,   11.7
2024-09-10T124250,    69.21234,   15.858629,   11.8
2024-09-10T124251,    69.21234,   15.858629,   12.0
2024-09-10T124252,    69.21234,   15.858629,   12.1
2024-09-10T124253,    69.21234,   15.858629,   12.3
2024-09-10T124254,    69.21234,   15.858629,   12.5
2024-09-10T124255,    69.21234,   15.858629,   12.7
2024-09-10T124256,    69.21234,   15.858629,   12.9
2024-09-10T124257,    69.21234,   15.858629,   13.1
2024-09-10T124258,    69.21234,   15.858629,   13.3
2024-09-10T124259,    69.21234,   15.858628,   13.5
2024-09-10T124300,    69.21234,   15.858628,   13.7
2024-09-10T124301,    69.21234,   15.858628,   13.9
2024-09-10T124302,    69.21234,   15.858628,   14.1
2024-09-10T124303,    69.21234,   15.858628,   14.3
2024-09-10T124304,    69.21234,   15.858628,   14.6
2024-09-10T124305,    69.21234,   15.858628,   14.8
2024-09-10T124306,    69.21234,   15.858628,   15.0
2024-09-10T124307,    69.21234,   15.858628,   15.2
2024-09-10T124308,    69.21234,   15.858628,   15.5
2024-09-10T124309,    69.21234,   15.858628,   15.7
2024-09-10T124310,    69.21234,   15.858628,   15.9
2024-09-10T124311,    69.21234,   15.858628,   16.2
2024-09-10T124312,    69.21234,   15.858628,   16.4
2024-09-10T124313,    69.21234,   15.858628,   16.6
2024-09-10T124314,    69.21234,   15.858628,   16.9
2024-09-10T124315,    69.21234,   15.858628,   17.1
2024-09-10T124316,    69.21234,   15.858628,   17.3
2024-09-10T124317,    69.21234,   15.858628,   17.6
2024-09-10T124318,    69.21234,   15.858628,   17.8
2024-09-10T124319,    69.21234,   15.858628,   18.0
2024-09-10T124320,    69.21234,   15.858628,   18.2
2024-09-10T124321,    69.21234,   15.858628,   18.5
2024-09-10T124322,    69.21234,   15.858628,   18.7
2024-09-10T124323,    69.21234,   15.858628,   18.9
2024-09-10T124324,    69.21234,   15.858628,   19.1
2024-09-10T124325,    69.21234,   15.858628,   19.4
2024-09-10T124326,    69.21234,   15.858628,   19.6
2024-09-10T124327,    69.21234,   15.858628,   19.8
2024-09-10T124328,    69.21234,   15.858628,   20.0
2024-09-10T124329,    69.21234,   15.858628,   20.2
2024-09-10T124330,   69.212338,   15.858614,   19.5
2024-09-10T124331,   69.212338,   15.858614,   18.8
2024-09-10T124332,   69.212338,   15.858613,   18.5
2024-09-10T124333,   69.212338,   15.858613,   18.6
2024-09-10T124334,   69.212338,   15.858613,   18.6
2024-09-10T124335,   69.212338,   15.858613,   18.7
2024-09-10T124336,   69.212338,   15.858612,   18.8
2024-09-10T124337,   69.212338,   15.858612,   18.9
2024-09-10T124338,   69.212338,   15.858612,   19.0
2024-09-10T124339,   69.212338,   15.858612,   19.1
2024-09-10T124340,   69.212338,   15.858612,   19.2
2024-09-10T124341,   69.212338,   15.858612,   19.3
2024-09-10T124342,   69.212338,   15.858612,   19.5
2024-09-10T124343,   69.212339,   15.858625,   19.4
2024-09-10T124344,    69.21234,   15.858632,   19.2
2024-09-10T124345,   69.212341,   15.858641,   18.9
2024-09-10T124346,   69.212342,   15.858652,   18.5
2024-09-10T124347,   69.212342,    15.85865,   17.9
2024-09-10T124348,   69.212342,    15.85865,   17.7
2024-09-10T124349,   69.212342,    15.85865,   17.6
2024-09-10T124350,   69.212342,    15.85865,   17.6
2024-09-10T124351,   69.212342,    15.85865,   17.7
2024-09-10T124352,   69.212342,   15.858649,   17.7
2024-09-10T124353,   69.212342,   15.858649,   17.8
2024-09-10T124354,   69.212342,   15.858649,   17.9
2024-09-10T124355,   69.212342,   15.858649,   18.0
2024-09-10T124356,   69.212342,   15.858649,   18.1
2024-09-10T124357,   69.212342,   15.858649,   18.3
2024-09-10T124358,   69.212342,   15.858649,   18.4
2024-09-10T124359,   69.212342,   15.858649,   18.5
2024-09-10T124400,   69.212342,   15.858649,   18.7
2024-09-10T124401,   69.212342,   15.858649,   18.8
2024-09-10T124402,   69.212342,   15.858649,   19.0
2024-09-10T124403,   69.212342,   15.858649,   19.1
2024-09-10T124404,   69.212342,   15.858648,   19.3
2024-09-10T124405,   69.212342,   15.858648,   19.4
2024-09-10T124406,   69.212342,   15.858648,   19.6
2024-09-10T124407,   69.212342,   15.858648,   19.8
2024-09-10T124408,   69.212342,   15.858648,   19.9
2024-09-10T124409,   69.212342,   15.858648,   20.1
2024-09-10T124410,   69.212342,   15.858648,   20.3
2024-09-10T124411,   69.212342,   15.858648,   20.4
2024-09-10T124412,   69.212342,   15.858648,   20.6
2024-09-10T124413,   69.212342,   15.858648,   20.8
2024-09-10T124414,   69.212342,   15.858654,   20.5
2024-09-10T124415,   69.212342,   15.858648,   20.5
2024-09-10T124416,   69.212341,   15.858644,   20.2
2024-09-10T124417,   69.212341,   15.858644,   19.6
2024-09-10T124418,   69.212341,   15.858644,   19.3
2024-09-10T124419,   69.212341,   15.858644,   19.2
2024-09-10T124420,   69.212341,   15.858644,   19.2
2024-09-10T124421,   69.212341,   15.858644,   19.3
2024-09-10T124422,   69.212341,   15.858643,   19.3
2024-09-10T124423,   69.212341,   15.858643,   19.4
2024-09-10T124424,   69.212341,   15.858643,   19.5
2024-09-10T124425,   69.212341,   15.858643,   19.7
2024-09-10T124426,   69.212341,   15.858644,   20.2
2024-09-10T124427,   69.212341,   15.858642,   20.3
2024-09-10T124428,    69.21234,   15.858636,   20.4
2024-09-10T124429,   69.212341,   15.858636,   19.9
2024-09-10T124430,    69.21234,   15.858636,   19.8
2024-09-10T124431,    69.21234,   15.858636,   19.8
2024-09-10T124432,    69.21234,   15.858636,   19.8
2024-09-10T124433,    69.21234,   15.858636,   19.9
2024-09-10T124434,    69.21234,   15.858636,   20.0
2024-09-10T124435,    69.21234,   15.858636,   20.0
2024-09-10T124436,   69.212339,   15.858625,   20.3
2024-09-10T124437,   69.212339,   15.858624,   20.1
2024-09-10T124438,    69.21234,   15.858628,   20.4
2024-09-10T124439,    69.21234,   15.858629,   20.8
2024-09-10T124440,    69.21234,   15.858635,   20.7
