# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
Agc,1725971789999,884505000000,,,-1410006123494825128,0.0,3.2986907094833695,-115.0,1.0,9,41.255157470703125,1575420000,5
Agc,1725971789999,884505000000,,,-1410006123494825128,0.0,3.2986907094833695,-115.0,1.0,9,27.152156829833984,1176450000,5
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,37.993743896484375,1575420000,1
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,27.962825775146484,1176450000,1
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,60.49237823486328,1602000000,3
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,37.993743896484375,1575420000,6
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,27.962825775146484,1176450000,6
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,61.12821960449219,1561096000,5
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,37.993743896484375,1575420000,5
Agc,1725971790999,885505000000,,,-1410006123494825245,0.0,3.2780102801879902,-115.0,1.0,9,27.962825775146484,1176450000,5
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,39.95390319824219,1575420000,1
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,27.962825775146484,1176450000,1
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,61.720664978027344,1602000000,3
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,39.95390319824219,1575420000,6
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,27.962825775146484,1176450000,6
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,59.441802978515625,1561096000,5
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,39.95390319824219,1575420000,5
Agc,1725971791999,886505000000,,,-1410006123494825362,0.0,3.2898346838516965,-115.0,1.0,9,27.962825775146484,1176450000,5
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,40.869056701660156,1575420000,1
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,62.09431457519531,1602000000,3
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,40.869056701660156,1575420000,6
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,59.924476623535156,1561096000,5
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,40.869056701660156,1575420000,5
Agc,1725971792999,887505000000,,,-1410006123494825479,0.0,3.2880691649686113,-115.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,38.83158493041992,1575420000,1
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,29.090354919433594,1176450000,1
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,61.33022689819336,1602000000,3
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,38.83158493041992,1575420000,6
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,29.090354919433594,1176450000,6
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,59.806297302246094,1561096000,5
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,38.83158493041992,1575420000,5
Agc,1725971793999,888505000000,,,-1410006123494825597,0.0,3.285723887857703,-116.0,1.0,9,29.090354919433594,1176450000,5
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,39.02899932861328,1575420000,1
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,27.057228088378906,1176450000,1
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,61.720664978027344,1602000000,3
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,39.02899932861328,1575420000,6
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,27.057228088378906,1176450000,6
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,60.49237823486328,1561096000,5
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,39.02899932861328,1575420000,5
Agc,1725971794999,889505000000,,,-1410006123494825714,0.0,3.292710809545695,-116.0,1.0,9,27.057228088378906,1176450000,5
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,39.95390319824219,1575420000,1
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,27.057228088378906,1176450000,1
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,60.92140197753906,1602000000,3
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,39.95390319824219,1575420000,6
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,27.057228088378906,1176450000,6
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,59.19001770019531,1561096000,5
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,39.95390319824219,1575420000,5
Agc,1725971795999,890505000000,,,-1410006123494825831,0.0,3.307673184440452,-116.0,1.0,9,27.057228088378906,1176450000,5
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,40.70967483520508,1575420000,1
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,62.09431457519531,1602000000,3
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,40.70967483520508,1575420000,6
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,59.56501007080078,1561096000,5
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,40.70967483520508,1575420000,5
Agc,1725971796999,891505000000,,,-1410006123494825949,0.0,3.3031496387616293,-116.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,39.02899932861328,1575420000,1
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,27.78910255432129,1176450000,1
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,61.12821960449219,1602000000,3
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,39.02899932861328,1575420000,6
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,27.78910255432129,1176450000,6
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,61.33022689819336,1561096000,5
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,39.02899932861328,1575420000,5
Agc,1725971797999,892505000000,,,-1410006123494826066,0.0,3.294056620054659,-116.0,1.0,9,27.78910255432129,1176450000,5
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,39.776634216308594,1575420000,1
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,28.30018424987793,1176450000,1
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,61.720664978027344,1602000000,3
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,39.776634216308594,1575420000,6
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,28.30018424987793,1176450000,6
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,61.12821960449219,1561096000,5
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,39.776634216308594,1575420000,5
Agc,1725971798999,893505000000,,,-1410006123494826183,0.0,3.2815932098943046,-116.0,1.0,9,28.30018424987793,1176450000,5
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,39.95390319824219,1575420000,1
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,28.30018424987793,1176450000,1
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,60.70954132080078,1602000000,3
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,39.95390319824219,1575420000,6
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,28.30018424987793,1176450000,6
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,62.62626647949219,1561096000,5
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,39.95390319824219,1575420000,5
Agc,1725971799999,894505000000,,,-1410006123494826300,0.0,3.2639746038871578,-115.0,1.0,9,28.30018424987793,1176450000,5
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,40.127628326416016,1575420000,1
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,27.430871963500977,1176450000,1
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,40.127628326416016,1575420000,6
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,27.430871963500977,1176450000,6
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,59.56501007080078,1561096000,5
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,40.127628326416016,1575420000,5
Agc,1725971800999,895505000000,,,-1410006123494826418,0.0,3.2537709783692743,-115.0,1.0,9,27.430871963500977,1176450000,5
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,40.70967483520508,1575420000,1
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,28.544872283935547,1176450000,1
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,62.27527618408203,1602000000,3
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,40.70967483520508,1575420000,6
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,28.544872283935547,1176450000,6
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,59.56501007080078,1561096000,5
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,40.70967483520508,1575420000,5
Agc,1725971801999,896505000000,,,-1410006123494826536,0.0,3.249038870831402,-115.0,1.0,9,28.544872283935547,1176450000,5
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,40.127628326416016,1575420000,1
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,60.381736755371094,1602000000,3
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,40.127628326416016,1575420000,6
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,59.924476623535156,1561096000,5
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,40.127628326416016,1575420000,5
Agc,1725971802999,897505000000,,,-1410006123494826654,0.0,3.249813869998775,-116.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,39.02899932861328,1575420000,1
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,29.240116119384766,1176450000,1
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,62.452545166015625,1602000000,3
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,39.02899932861328,1575420000,6
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,29.240116119384766,1176450000,6
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,59.06133270263672,1561096000,5
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,39.02899932861328,1575420000,5
Agc,1725971803999,898505000000,,,-1410006123494826772,0.0,3.2509727899953393,-116.0,1.0,9,29.240116119384766,1176450000,5
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,38.83158493041992,1575420000,1
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,38.83158493041992,1575420000,6
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,59.19001770019531,1561096000,5
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,38.83158493041992,1575420000,5
Agc,1725971804999,899505000000,,,-1410006123494826890,0.0,3.2688991688888627,-117.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,38.210899353027344,1575420000,1
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,28.30018424987793,1176450000,1
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,62.27527618408203,1602000000,3
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,38.210899353027344,1575420000,6
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,28.30018424987793,1176450000,6
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,60.49237823486328,1561096000,5
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,38.210899353027344,1575420000,5
Agc,1725971805999,900505000000,,,-1410006123494827007,0.0,3.2724471063290257,-116.0,1.0,9,28.30018424987793,1176450000,5
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,39.31695556640625,1575420000,1
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,27.962825775146484,1176450000,1
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,60.92140197753906,1602000000,3
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,39.31695556640625,1575420000,6
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,27.962825775146484,1176450000,6
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,61.52764129638672,1561096000,5
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,39.31695556640625,1575420000,5
Agc,1725971806999,901505000000,,,-1410006123494827125,0.0,3.2768440038627444,-115.0,1.0,9,27.962825775146484,1176450000,5
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,39.776634216308594,1575420000,1
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,62.452545166015625,1602000000,3
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,39.776634216308594,1575420000,6
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,62.79658126831055,1561096000,5
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,39.776634216308594,1575420000,5
Agc,1725971807999,902505000000,,,-1410006123494827242,0.0,3.2771416369447244,-115.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,41.02555847167969,1575420000,1
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,41.02555847167969,1575420000,6
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,60.92140197753906,1561096000,5
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,41.02555847167969,1575420000,5
Agc,1725971808999,903505000000,,,-1410006123494827360,0.0,3.2695039783981352,-115.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,41.02555847167969,1575420000,1
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,28.860759735107422,1176450000,1
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,61.33022689819336,1602000000,3
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,41.02555847167969,1575420000,6
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,28.860759735107422,1176450000,6
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,59.06133270263672,1561096000,5
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,41.02555847167969,1575420000,5
Agc,1725971809999,904505000000,,,-1410006123494827477,0.0,3.269671185760824,-116.0,1.0,9,28.860759735107422,1176450000,5
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,40.297943115234375,1575420000,1
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,27.152156829833984,1176450000,1
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,62.27527618408203,1602000000,3
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,40.297943115234375,1575420000,6
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,27.152156829833984,1176450000,6
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,59.441802978515625,1561096000,5
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,40.297943115234375,1575420000,5
Agc,1725971810999,905505000000,,,-1410006123494827595,0.0,3.2707030599728975,-116.0,1.0,9,27.152156829833984,1176450000,5
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,42.71198272705078,1575420000,1
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,27.78910255432129,1176450000,1
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,61.12821960449219,1602000000,3
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,42.71198272705078,1575420000,6
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,27.78910255432129,1176450000,6
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,61.81559371948242,1561096000,5
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,42.71198272705078,1575420000,5
Agc,1725971811999,906505000000,,,-1410006123494827713,0.0,3.2701873216865547,-116.0,1.0,9,27.78910255432129,1176450000,5
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,41.62482452392578,1575420000,1
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,27.611833572387695,1176450000,1
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,61.33022689819336,1602000000,3
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,41.62482452392578,1575420000,6
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,27.611833572387695,1176450000,6
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,62.963626861572266,1561096000,5
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,41.62482452392578,1575420000,5
Agc,1725971812999,907505000000,,,-1410006123494827831,0.0,3.256869384481211,-116.0,1.0,9,27.611833572387695,1176450000,5
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,42.320068359375,1575420000,1
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,28.30018424987793,1176450000,1
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,61.52764129638672,1602000000,3
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,42.320068359375,1575420000,6
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,28.30018424987793,1176450000,6
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,61.720664978027344,1561096000,5
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,42.320068359375,1575420000,5
Agc,1725971813999,908505000000,,,-1410006123494827950,0.0,3.2479028150996516,-116.0,1.0,9,28.30018424987793,1176450000,5
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,39.776634216308594,1575420000,1
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,29.240116119384766,1176450000,1
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,62.452545166015625,1602000000,3
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,39.776634216308594,1575420000,6
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,29.240116119384766,1176450000,6
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,61.81559371948242,1561096000,5
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,39.776634216308594,1575420000,5
Agc,1725971814999,909505000000,,,-1410006123494828070,0.0,3.2730218940644984,-116.0,1.0,9,29.240116119384766,1176450000,5
Agc,1725971815999,910505000000,,,-1410006123494828187,0.0,3.2802370607612503,-116.0,1.0,9,40.127628326416016,1575420000,1
Agc,1725971815999,910505000000,,,-1410006123494828187,0.0,3.2802370607612503,-116.0,1.0,9,27.962825775146484,1176450000,1
Agc,1725971815999,910505000000,,,-1410006123494828187,0.0,3.2802370607612503,-116.0,1.0,9,61.720664978027344,1602000000,3
Agc,1725971815999,910505000000,,,-1410006123494828187,0.0,3.2802370607612503,-116.0,1.0,9,40.127628326416016,1575420000,6
Agc,1725971815999,910505000000,,,-1410006123494828187,0.0,3.2802370607612503,-116.0,1.0,9,27.962825775146484,1176450000,6
